1.0,0.9323561,0.3260685,0.8692878,0.8692878,0.8692878,0.8692878,0.1735981,0.8692878,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,0.8692878,0.8104858,0.8692878,0.8104858,0.8692878,0.5710241,0.8692878,0.04587746,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.1618553,0.7045455,0.1997016,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,0.8692878,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,5.418156e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.8104858,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.8104858,0.8692878,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,8.924701e-14,0.8692878,0.7045455,0.8104858,0.8104858,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2297301,0.8692878,0.7556614,0.8692878,5.562465e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,2.736973e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,0.8692878,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4315008,0.6124528,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.9323561,1.0,0.304012,0.8104858,0.8104858,0.8104858,0.8104858,0.1618553,0.8104858,0.5323978,0.6568872,0.7045455,0.8104858,0.8104858,0.8104858,0.7556614,0.8104858,0.7556614,0.8104858,0.5323978,0.8104858,0.04277413,0.8104858,0.8104858,0.7556614,0.8104858,0.8104858,0.8104858,0.1509068,0.6568872,0.186193,0.1997016,0.6568872,0.5323978,5.862329e-06,0.7045455,0.5710241,0.8104858,0.7045455,0.7556614,0.6568872,0.5710241,0.8104858,0.7045455,0.8104858,0.8104858,0.8104858,0.2141902,0.7556614,0.8104858,0.8104858,0.5710241,0.8104858,0.8104858,0.8104858,0.8104858,0.8104858,0.3750984,0.186193,0.7556614,0.7556614,0.8104858,0.7556614,0.8104858,0.02277285,0.4963843,0.6568872,5.051651e-07,0.8104858,0.8104858,0.8104858,0.8104858,0.8104858,0.8104858,0.8104858,0.1223078,0.6568872,0.7556614,0.8692878,0.7556614,0.8104858,0.8104858,0.7045455,0.5710241,0.8104858,0.8104858,0.8104858,0.4963843,0.1406988,0.8104858,0.8104858,0.6124528,0.8104858,0.5710241,0.304012,0.7556614,0.6568872,0.8104858,0.8104858,0.1618553,0.8104858,0.8104858,0.9323561,0.4315008,0.7045455,0.6568872,0.8104858,0.7556614,0.3260685,0.8104858,0.7556614,0.8104858,0.5710241,0.4628069,0.4963843,0.4023124,0.3750984,0.5710241,0.7045455,0.7556614,8.321e-14,0.8104858,0.6568872,0.7556614,0.7556614,0.8104858,0.7556614,0.08617139,0.7045455,0.8104858,0.6568872,0.2141902,0.8104858,0.7045455,0.8104858,5.186198e-12,0.7556614,0.7556614,0.7045455,0.7556614,0.00104476,0.0007894851,0.8104858,0.8104858,0.8104858,0.1997016,0.2642739,0.5323978,0.7556614,2.551833e-05,0.8104858,0.8104858,0.1618553,0.5710241,0.7045455,0.7556614,0.4023124,0.1618553,0.7556614,0.8104858,0.8104858,0.7556614,0.7556614,0.8104858,0.7556614,0.8104858,0.4023124,0.5710241,0.2834474,0.05660489,0.8104858,0.3497253,0.6568872
0.3260685,0.304012,1.0,0.3260685,0.3260685,0.3260685,0.3260685,0.06511639,0.3260685,0.2141902,0.2642739,0.3260685,0.3260685,0.3260685,0.3260685,0.304012,0.3260685,0.304012,0.3260685,0.2141902,0.3260685,0.01979616,0.3260685,0.3260685,0.304012,0.3260685,0.3260685,0.3260685,0.06984069,0.2642739,0.07490775,0.09242327,0.304012,0.2141902,3.5904e-06,0.2834474,0.2297301,0.3260685,0.2834474,0.304012,0.2642739,0.2297301,0.3260685,0.2834474,0.3260685,0.3260685,0.3260685,0.08617139,0.3497253,0.3260685,0.3260685,0.2297301,0.3260685,0.3260685,0.3260685,0.3260685,0.3260685,0.1509068,0.07490775,0.304012,0.304012,0.3260685,0.304012,0.3260685,0.009161801,0.1997016,0.2642739,4.094291e-07,0.3260685,0.3260685,0.3260685,0.3750984,0.3260685,0.3260685,0.3260685,0.04920594,0.2642739,0.304012,0.304012,0.304012,0.3260685,0.3260685,0.2834474,0.2297301,0.3260685,0.3260685,0.3260685,0.1997016,0.05660489,0.3260685,0.3260685,0.2463974,0.3260685,0.2297301,0.2463974,0.304012,0.2642739,0.3260685,0.3260685,0.07490775,0.3260685,0.3260685,0.3260685,0.1735981,0.2834474,0.2642739,0.3260685,0.304012,0.1311814,0.3260685,0.304012,0.3260685,0.2642739,0.186193,0.1997016,0.1618553,0.1509068,0.2297301,0.2834474,0.304012,1.181045e-13,0.3260685,0.2642739,0.304012,0.304012,0.3260685,0.304012,0.06071166,0.3260685,0.3260685,0.2642739,0.08617139,0.3260685,0.2834474,0.3260685,4.835383e-12,0.304012,0.304012,0.2834474,0.304012,0.0005562282,0.0003653792,0.3260685,0.3260685,0.3260685,0.08034242,0.1063207,0.2141902,0.304012,1.181006e-05,0.3260685,0.3260685,0.07490775,0.2297301,0.2834474,0.304012,0.1618553,0.06511639,0.304012,0.3260685,0.3260685,0.304012,0.304012,0.3260685,0.304012,0.3260685,0.1618553,0.2297301,0.1140344,0.02277285,0.3260685,0.1406988,0.2642739
0.8692878,0.8104858,0.3260685,1.0,0.8692878,0.8692878,0.8692878,0.1735981,0.8692878,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,0.8692878,0.8104858,0.8692878,0.8104858,0.8692878,0.4963843,0.8692878,0.03988072,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.1618553,0.7045455,0.1997016,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,0.8692878,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,5.418156e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.8104858,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.8104858,0.8692878,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,7.758135e-14,0.8692878,0.7045455,0.8104858,0.8104858,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2297301,0.8692878,0.7556614,0.8692878,5.562465e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,2.736973e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,0.8692878,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4315008,0.6124528,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.8692878,0.8104858,0.3260685,0.8692878,1.0,0.8692878,0.8692878,0.1735981,0.8692878,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,0.8692878,0.8104858,0.8692878,0.8104858,0.8692878,0.4963843,0.8692878,0.03988072,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.186193,0.7045455,0.2297301,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,0.8692878,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,6.232868e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.8104858,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.8104858,1.0,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,8.924701e-14,0.8692878,0.7045455,0.8104858,0.8104858,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2297301,0.8692878,0.7556614,0.8692878,5.562465e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,2.736973e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,0.8692878,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4963843,0.7045455,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.8692878,0.8104858,0.3260685,0.8692878,0.8692878,1.0,0.8692878,0.1735981,0.8692878,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,0.8692878,0.8104858,0.8692878,0.9323561,0.8692878,0.4963843,0.8692878,0.03988072,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.1618553,0.7045455,0.1997016,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,0.8692878,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,5.418156e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.9323561,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.9323561,0.8692878,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,8.924701e-14,0.8692878,0.7045455,0.8104858,0.9323561,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2642739,0.8692878,0.7556614,0.8692878,5.562465e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,2.736973e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,0.8692878,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4315008,0.6124528,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.8692878,0.8104858,0.3260685,0.8692878,0.8692878,0.8692878,1.0,0.1735981,0.8692878,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,0.8692878,0.8104858,0.8692878,0.8104858,0.8692878,0.4963843,0.8692878,0.03988072,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.1618553,0.7045455,0.1997016,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,1.0,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,5.418156e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.8104858,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.8104858,0.8692878,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,7.758135e-14,0.8692878,0.7045455,0.8104858,0.8104858,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2297301,0.8692878,0.7556614,0.8692878,6.398876e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,3.148523e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,0.8692878,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4315008,0.6124528,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.1735981,0.1618553,0.06511639,0.1735981,0.1735981,0.1735981,0.1735981,1.0,0.1735981,0.1140344,0.1406988,0.1509068,0.1735981,0.1735981,0.1735981,0.1618553,0.1735981,0.1618553,0.1735981,0.09912872,0.1735981,0.007964242,0.1735981,0.1735981,0.1618553,0.1735981,0.1735981,0.1735981,0.03232276,0.1406988,0.03988072,0.04277413,0.1406988,0.1140344,1.255654e-06,0.1509068,0.1223078,0.1735981,0.1509068,0.1618553,0.1406988,0.1223078,0.1735981,0.1509068,0.1735981,0.1735981,0.1735981,0.04587746,0.1618553,0.1735981,0.1735981,0.1223078,0.1735981,0.1735981,0.1735981,0.1735981,0.1735981,0.08034242,0.03988072,0.1618553,0.1618553,0.1735981,0.1618553,0.1735981,0.004877722,0.1063207,0.1406988,1.082014e-07,0.1735981,0.1735981,0.1735981,0.1735981,0.1735981,0.1735981,0.1735981,0.02619713,0.1406988,0.1618553,0.1618553,0.1618553,0.1735981,0.1735981,0.1509068,0.1223078,0.1735981,0.1735981,0.1735981,0.1063207,0.03013632,0.1735981,0.1735981,0.1311814,0.1735981,0.1223078,0.06511639,0.1618553,0.1406988,0.1735981,0.1735981,0.03466782,0.1735981,0.1735981,0.1735981,0.09242327,0.1509068,0.1406988,0.1735981,0.1618553,0.06984069,0.1735981,0.1618553,0.1735981,0.1223078,0.09912872,0.1063207,0.08617139,0.08034242,0.1223078,0.1509068,0.1618553,2.050272e-14,0.1735981,0.1406988,0.1618553,0.1618553,0.1735981,0.1618553,0.01845707,0.1509068,0.1735981,0.1406988,0.04587746,0.1735981,0.1509068,0.1735981,1.110833e-12,0.1618553,0.1618553,0.1509068,0.1618553,0.0002237775,0.0001691,0.1735981,0.1735981,0.1735981,0.04277413,0.05660489,0.1140344,0.1618553,0.0001035658,0.1735981,0.1735981,0.03466782,0.1223078,0.1509068,0.1618553,0.08617139,0.4315008,0.1618553,0.1735981,0.1735981,0.1618553,0.1618553,0.1735981,0.1618553,0.1735981,0.08617139,0.1223078,0.06071166,0.01212421,0.1735981,0.07490775,0.1406988
0.8692878,0.8104858,0.3260685,0.8692878,0.8692878,0.8692878,0.8692878,0.1735981,1.0,0.5710241,0.7045455,0.7556614,0.8692878,0.8692878,1.0,0.8104858,0.8692878,0.8104858,0.8692878,0.4963843,0.8692878,0.03988072,0.8692878,0.8692878,0.8104858,0.8692878,0.8692878,0.8692878,0.1618553,0.7045455,0.1997016,0.2141902,0.7045455,0.5710241,6.287651e-06,0.7556614,0.6124528,0.8692878,0.7556614,0.8104858,0.7045455,0.6124528,0.8692878,0.7556614,0.8692878,0.8692878,0.8692878,0.2297301,0.8104858,0.8692878,0.8692878,0.6124528,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.4023124,0.1997016,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.02442506,0.5323978,0.7045455,6.232868e-07,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.8692878,0.1311814,0.7045455,0.8104858,0.8104858,0.8104858,0.8692878,0.8692878,0.7556614,0.6124528,0.8692878,0.8692878,0.8692878,0.5323978,0.1509068,0.8692878,0.8692878,0.6568872,0.8692878,0.6124528,0.3260685,0.8104858,0.7045455,0.8692878,0.8692878,0.1735981,0.8692878,0.8692878,0.8692878,0.4628069,0.7556614,0.7045455,0.8692878,0.8104858,0.3497253,0.8692878,0.8104858,0.8692878,0.6124528,0.4963843,0.5323978,0.4315008,0.4023124,0.6124528,0.7556614,0.8104858,7.758135e-14,0.8692878,0.7045455,0.8104858,0.8104858,0.8692878,0.8104858,0.09242327,0.7556614,0.8692878,0.7045455,0.2297301,0.8692878,0.7556614,0.8692878,5.562465e-12,0.8104858,0.8104858,0.7556614,0.8104858,0.00112056,0.0008467635,0.8692878,0.8692878,0.8692878,0.2141902,0.2834474,0.5710241,0.8104858,2.736973e-05,0.8692878,0.8692878,0.1735981,0.6124528,0.7556614,0.8104858,0.4315008,0.1735981,0.8104858,0.8692878,1.0,0.8104858,0.8104858,0.8692878,0.8104858,0.8692878,0.4315008,0.6124528,0.304012,0.06071166,0.8692878,0.3750984,0.7045455
0.5710241,0.5323978,0.2141902,0.5710241,0.5710241,0.5710241,0.5710241,0.1140344,0.5710241,1.0,0.4628069,0.4963843,0.5710241,0.5710241,0.5710241,0.5323978,0.5710241,0.5323978,0.5710241,0.3260685,0.5710241,0.02619713,0.5710241,0.5710241,0.5323978,0.5710241,0.5710241,0.5710241,0.1406988,0.4628069,0.1735981,0.1406988,0.4628069,0.3750984,5.465778e-06,0.4963843,0.4023124,0.5710241,0.4963843,0.5323978,0.4628069,0.4023124,0.5710241,0.6568872,0.5710241,0.5710241,0.5710241,0.1509068,0.5323978,0.5710241,0.5710241,0.4023124,0.5710241,0.5710241,0.5710241,0.5710241,0.5710241,0.304012,0.1311814,0.5323978,0.7045455,0.5710241,0.7045455,0.5710241,0.01604451,0.3497253,0.4628069,4.709937e-07,0.5710241,0.5710241,0.5710241,0.5710241,0.5710241,0.5710241,0.5710241,0.08617139,0.5323978,0.5323978,0.5323978,0.5323978,0.5710241,0.5710241,0.4963843,0.4023124,0.5710241,0.5710241,0.5710241,0.3497253,0.09912872,0.5710241,0.5710241,0.4315008,0.5710241,0.4023124,0.2141902,0.7045455,0.4628069,0.5710241,0.5710241,0.1140344,0.5710241,0.5710241,0.5710241,0.304012,0.4963843,0.4628069,0.5710241,0.5323978,0.2297301,0.5710241,0.5323978,0.5710241,0.4023124,0.3260685,0.3497253,0.2834474,0.304012,0.4023124,0.4963843,0.5323978,8.924701e-14,0.5710241,0.4628069,0.7045455,0.5323978,0.5710241,0.7045455,0.06071166,0.4963843,0.5710241,0.4628069,0.1997016,0.5710241,0.4963843,0.5710241,4.835383e-12,0.5323978,0.5323978,0.4963843,0.5323978,0.0008467635,0.0005562282,0.5710241,0.5710241,0.5710241,0.1406988,0.186193,0.3750984,0.5323978,2.379217e-05,0.5710241,0.5710241,0.1311814,0.4023124,0.4963843,0.5323978,0.2834474,0.1140344,0.5323978,0.5710241,0.5710241,0.5323978,0.5323978,0.5710241,0.5323978,0.5710241,0.2834474,0.4023124,0.1997016,0.04587746,0.6568872,0.2834474,0.4628069
